model,p,algo,time,epc
ER,0.7000000000000001,Greedy_MIS,1.0449226879999998,2.108425
ER,0.7000000000000001,REGA,0.6947386579999915,0.70533
ER,0.8,Degree-based,0.00010719600000186347,0.80206
ER,0.8,Betweenness,0.00017976099999827966,0.803675
ER,0.8,PageRank,0.0016758099999947262,0.79084
ER,0.8,Greedy_ES,0.013173819999991565,0.7911800146102905
ER,0.8,Greedy_MIS,0.27416585400000315,0.799935
ER,0.8,REGA,0.6441379249999954,0.79764
ER,0.9,Degree-based,8.868899999470159e-05,0.90015
ER,0.9,Betweenness,0.00017526199999906567,0.89624
ER,0.9,PageRank,0.0016693860000032146,0.91732
ER,0.9,Greedy_ES,0.01321479199999942,0.8996400237083435
ER,0.9,Greedy_MIS,0.30274606900000833,0.912475
ER,0.9,REGA,1.0053546200000056,0.907545
ER,1.0,Degree-based,0.00011063600000227325,0.990845
ER,1.0,Betweenness,0.00017260099998850364,1.006315
ER,1.0,PageRank,0.0016997160000045142,0.99552
ER,1.0,Greedy_ES,0.013250750000011635,0.9866800308227539
ER,1.0,Greedy_MIS,1.1740159309999996,3.012825
ER,1.0,REGA,0.5339665810000014,0.992715
BA,0.1,Degree-based,0.00016866900000422902,0.739755
BA,0.1,Betweenness,0.0005205500000045049,0.723605
BA,0.1,PageRank,0.0013238810000046897,0.73491
BA,0.1,Greedy_ES,0.02431876500000385,0.746554970741272
BA,0.1,Greedy_MIS,4.693742823999997,1.022465
BA,0.1,REGA,0.6262358959999972,0.740945
BA,0.2,Degree-based,0.00020807800000000043,1.57114
BA,0.2,Betweenness,0.0005036919999952261,1.549805
BA,0.2,PageRank,0.0011733790000079125,1.55771
BA,0.2,Greedy_ES,0.033878951000005486,1.5632350444793701
BA,0.2,Greedy_MIS,4.853433629000008,2.301375
BA,0.2,REGA,0.7510659640000057,1.564
BA,0.30000000000000004,Degree-based,0.00019226999999943928,2.47214
BA,0.30000000000000004,Betweenness,0.0005369530000081113,2.4599
BA,0.30000000000000004,PageRank,0.0011914680000018052,2.43338
