model,p,algo,time,epc,epc_std
BA,0.0,Degree-based,0.007040500000584871,0.0,0.0
BA,0.0,Betweenness,0.02032669999607606,0.0,0.0
BA,0.0,PageRank,0.014346100004331674,0.0,0.0
BA,0.0,Greedy_ES_initial,0.02904629999829922,0.0,0.0
BA,0.0,Greedy_ES_final,0.3218293999962043,0.0,0.0
BA,0.0,REGA,0.7833710000049905,0.0,0.0
BA,0.0,grasp,1.6665674000032595,0.0,0.0
BA,0.0,grasp_path_relink,1.938781899996684,0.0,0.0
BA,0.1,Degree-based,0.010452999995322898,6.478,0.0
BA,0.1,Betweenness,0.0321576999995159,6.2992,0.0
BA,0.1,PageRank,0.019843299996864516,6.4503,0.0
BA,0.1,Greedy_ES_initial,0.8290609000032418,5.883,0.0
BA,0.1,Greedy_ES_final,1.6813624999995227,6.0019,0.0
BA,0.1,REGA,2.362410000001546,5.9298,0.0
BA,0.1,grasp,4.370720300001267,5.8938,0.0
BA,0.1,grasp_path_relink,4.44710770000529,5.8285,0.0
BA,0.2,Degree-based,0.012338900000031572,22.4706,0.0
BA,0.2,Betweenness,0.032407600003352854,21.6469,0.0
BA,0.2,PageRank,0.017600200000742916,22.4614,0.0
BA,0.2,Greedy_ES_initial,0.5547380000061821,19.2603,0.0
BA,0.2,Greedy_ES_final,1.0184767999962787,19.4303,0.0
BA,0.2,REGA,2.647337200003676,19.4875,0.0
BA,0.2,grasp,8.375287700000627,19.4874,0.0
BA,0.2,grasp_path_relink,6.244982599993818,19.4633,0.0
BA,0.30000000000000004,Degree-based,0.03188979999686126,49.1843,0.0
BA,0.30000000000000004,Betweenness,0.030784299997321796,46.2891,0.0
BA,0.30000000000000004,PageRank,0.025902499997755513,48.8101,0.0
BA,0.30000000000000004,Greedy_ES_initial,0.6310383000018192,46.7212,0.0
BA,0.30000000000000004,Greedy_ES_final,2.0269112000023597,43.3718,0.0
BA,0.30000000000000004,REGA,2.5637626000025193,43.4528,0.0
BA,0.30000000000000004,grasp,8.954452699996182,43.4943,0.0
BA,0.30000000000000004,grasp_path_relink,8.892410499996913,43.2817,0.0
BA,0.4,Degree-based,0.03997199999867007,77.7537,0.0
BA,0.4,Betweenness,0.04210869999951683,74.1391,0.0
BA,0.4,PageRank,0.034222499998577405,77.8003,0.0
BA,0.4,Greedy_ES_initial,0.97717140000168,76.2747,0.0
BA,0.4,Greedy_ES_final,3.158055699997931,71.4367,0.0
BA,0.4,REGA,1.8920873000024585,71.6201,0.0
BA,0.4,grasp,13.372034200001508,71.8269,0.0
BA,0.4,grasp_path_relink,14.265577400001348,71.7645,0.0
BA,0.5,Degree-based,0.05639100000553299,100.8825,0.0
BA,0.5,Betweenness,0.045311000001674984,98.1645,0.0
BA,0.5,PageRank,0.037984700000379235,101.1972,0.0
BA,0.5,Greedy_ES_initial,0.7429379000022891,100.8958,0.0
BA,0.5,Greedy_ES_final,3.4154676999969524,95.4147,0.0
BA,0.5,REGA,1.4708086000027834,95.6603,0.0
BA,0.5,grasp,11.229200800000399,95.6528,0.0
BA,0.5,grasp_path_relink,11.566280799997912,95.3427,0.0
BA,0.6000000000000001,Degree-based,0.060188699993886985,117.3626,0.0
BA,0.6000000000000001,Betweenness,0.07552080000459682,117.03,0.0
BA,0.6000000000000001,PageRank,0.035743899999943096,117.5174,0.0
BA,0.6000000000000001,Greedy_ES_initial,1.283434999997553,128.6047,0.0
BA,0.6000000000000001,Greedy_ES_final,3.8794353999983286,113.4256,0.0
BA,0.6000000000000001,REGA,3.3601118000005954,112.7179,0.0
BA,0.6000000000000001,grasp,23.503997899999376,113.2791,0.0
BA,0.6000000000000001,grasp_path_relink,27.200529300003836,115.7314,0.0
BA,0.7000000000000001,Degree-based,0.06484199999977136,130.0605,0.0
BA,0.7000000000000001,Betweenness,0.06498940000165021,132.6585,0.0
BA,0.7000000000000001,PageRank,0.05592579999938607,130.0796,0.0
BA,0.7000000000000001,Greedy_ES_initial,2.7137297000008402,128.0298,0.0
BA,0.7000000000000001,Greedy_ES_final,7.298687299997255,122.7581,0.0
BA,0.7000000000000001,REGA,4.323432400000456,122.8251,0.0
BA,0.7000000000000001,grasp,19.500466400000732,122.8593,0.0
BA,0.7000000000000001,grasp_path_relink,20.109983700000157,122.4705,0.0
BA,0.8,Degree-based,0.05693540000356734,139.3918,0.0
BA,0.8,Betweenness,0.06922230000054697,147.1118,0.0
BA,0.8,PageRank,0.05963019999762764,139.6127,0.0
BA,0.8,Greedy_ES_initial,3.436999500001548,163.2847,0.0
BA,0.8,Greedy_ES_final,21.530222699999285,129.2457,0.0
BA,0.8,REGA,4.016608999998425,128.9723,0.0
BA,0.8,grasp,14.957835799999884,129.3598,0.0
BA,0.8,grasp_path_relink,18.003398200002266,129.0192,0.0
BA,0.9,Degree-based,0.0424499000000651,146.8219,0.0
BA,0.9,Betweenness,0.04633279999688966,159.7733,0.0
BA,0.9,PageRank,0.04100070000276901,147.1732,0.0
BA,0.9,Greedy_ES_initial,2.086510000000999,171.0574,0.0
BA,0.9,Greedy_ES_final,8.343133999995189,171.042,0.0
BA,0.9,REGA,2.7017239999986487,133.4532,0.0
BA,0.9,grasp,10.813586500000383,133.6991,0.0
BA,0.9,grasp_path_relink,13.657937000003585,133.5207,0.0
BA,1.0,Degree-based,0.03741180000361055,153.1836,0.0
BA,1.0,Betweenness,0.048006699995312374,171.1458,0.0
BA,1.0,PageRank,0.03655630000139354,152.9473,0.0
BA,1.0,Greedy_ES_initial,3.050013100000797,190.0,0.0
BA,1.0,Greedy_ES_final,6.269206799996027,190.0,0.0
BA,1.0,REGA,2.685042199998861,135.9424,0.0
BA,1.0,grasp,11.079657100002805,190.0,0.0
BA,1.0,grasp_path_relink,10.479897100005473,190.0,0.0
