model,p,algo,time,epc,epc_std
BA,0.0,Degree-based,0.019210800004657358,0.0,0.0
BA,0.0,Betweenness,0.061187699997390155,0.0,0.0
BA,0.0,PageRank,0.025329800002509728,0.0,0.0
BA,0.0,Greedy_ES_initial,0.056459799998265225,0.0,0.0
BA,0.0,Greedy_ES_final,1.3400046000024304,0.0,0.0
BA,0.0,REGA,4.074838300002739,0.0,0.0
BA,0.0,grasp,7.674161900002218,0.0,0.0
BA,0.0,grasp_path_relink,6.687413899999228,0.0,0.0
BA,0.1,Degree-based,0.06733900000108406,192.471,0.0
BA,0.1,Betweenness,0.1272603000033996,192.8788,0.0
BA,0.1,PageRank,0.07151629999862053,192.5096,0.0
BA,0.1,Greedy_ES_initial,1.9395797999968636,192.8288,0.0
BA,0.1,Greedy_ES_final,14.247477799995977,196.6528,0.0
BA,0.1,REGA,6.8333828000031644,193.3876,0.0
BA,0.1,grasp,43.54814230000193,192.5518,0.0
BA,0.1,grasp_path_relink,45.749255099995935,197.7458,0.0
BA,0.2,Degree-based,0.2256028999981936,535.5324,0.0
BA,0.2,Betweenness,0.23607829999673413,535.8142,0.0
BA,0.2,PageRank,0.18668450000404846,536.2358,0.0
BA,0.2,Greedy_ES_initial,3.198023099997954,546.919,0.0
BA,0.2,Greedy_ES_final,25.621574900003907,534.3404,0.0
BA,0.2,REGA,12.575893299996096,535.8494,0.0
BA,0.2,grasp,69.67869770000107,535.2458,0.0
BA,0.2,grasp_path_relink,99.77975220000371,534.6688,0.0
BA,0.30000000000000004,Degree-based,0.4953705000007176,657.1002,0.0
BA,0.30000000000000004,Betweenness,0.5154846000004909,656.8156,0.0
BA,0.30000000000000004,PageRank,0.2764251000044169,656.4856,0.0
BA,0.30000000000000004,Greedy_ES_initial,2.506629800001974,653.6818,0.0
BA,0.30000000000000004,Greedy_ES_final,27.385935999998765,651.1774,0.0
BA,0.30000000000000004,REGA,36.581798100000015,655.8332,0.0
BA,0.30000000000000004,grasp,71.40916970000399,651.8394,0.0
BA,0.30000000000000004,grasp_path_relink,121.40699509999831,652.6566,0.0
BA,0.4,Degree-based,0.2029197999945609,713.5326,0.0
BA,0.4,Betweenness,0.2499420999956783,713.7126,0.0
BA,0.4,PageRank,0.2620002999974531,712.7778,0.0
BA,0.4,Greedy_ES_initial,3.6430901999992784,684.9976,0.0
BA,0.4,Greedy_ES_final,20.76824630000192,684.3382,0.0
BA,0.4,REGA,66.96763799999462,685.1432,0.0
BA,0.4,grasp,70.73065279999719,684.8848,0.0
BA,0.4,grasp_path_relink,84.47786110000015,685.0264,0.0
BA,0.5,Degree-based,0.2682204000011552,743.4944,0.0
BA,0.5,Betweenness,0.30048379999789177,743.214,0.0
BA,0.5,PageRank,0.2304357000029995,743.058,0.0
BA,0.5,Greedy_ES_initial,6.125464999997348,715.9158,0.0
BA,0.5,Greedy_ES_final,39.283615999993344,697.645,0.0
BA,0.5,REGA,52.19782269999996,697.7382,0.0
BA,0.5,grasp,78.23064110000269,696.784,0.0
BA,0.5,grasp_path_relink,84.21307840000372,697.2806,0.0
BA,0.6000000000000001,Degree-based,0.3584862999996403,760.1834,0.0
BA,0.6000000000000001,Betweenness,0.36520349999773316,760.4126,0.0
BA,0.6000000000000001,PageRank,0.32286020000174176,760.4972,0.0
BA,0.6000000000000001,Greedy_ES_initial,11.288427399995271,702.0898,0.0
BA,0.6000000000000001,Greedy_ES_final,26.61870920000365,701.206,0.0
BA,0.6000000000000001,REGA,69.80243730000075,701.4004,0.0
BA,0.6000000000000001,grasp,77.46803979999822,701.948,0.0
BA,0.6000000000000001,grasp_path_relink,103.33945310000126,701.7018,0.0
BA,0.7000000000000001,Degree-based,0.2584059000000707,770.1178,0.0
BA,0.7000000000000001,Betweenness,0.265910599999188,770.2274,0.0
BA,0.7000000000000001,PageRank,0.24372330000187503,770.204,0.0
BA,0.7000000000000001,Greedy_ES_initial,14.844565699997474,737.2714,0.0
BA,0.7000000000000001,Greedy_ES_final,57.255808900001284,702.8552,0.0
BA,0.7000000000000001,REGA,64.03592500000377,703.4342,0.0
BA,0.7000000000000001,grasp,76.74508490000153,702.8084,0.0
BA,0.7000000000000001,grasp_path_relink,111.1657789000019,702.5496,0.0
BA,0.8,Degree-based,0.2732636000000639,775.8696,0.0
BA,0.8,Betweenness,0.4113943000047584,776.3092,0.0
BA,0.8,PageRank,0.24286759999813512,776.2612,0.0
BA,0.8,Greedy_ES_initial,13.131760800002667,739.9856,0.0
BA,0.8,Greedy_ES_final,61.28663360000064,702.3572,0.0
BA,0.8,REGA,65.90500350000366,740.9788,0.0
BA,0.8,grasp,86.72172000000137,740.9624,0.0
BA,0.8,grasp_path_relink,72.10598410000239,702.1054,0.0
BA,0.9,Degree-based,0.2281892000028165,779.1534,0.0
BA,0.9,Betweenness,0.22899270000198158,779.1282,0.0
BA,0.9,PageRank,0.23175649999757297,779.145,0.0
BA,0.9,Greedy_ES_initial,18.01404850000108,740.8496,0.0
BA,0.9,Greedy_ES_final,42.75646649999544,740.9274,0.0
BA,0.9,REGA,69.30421639999986,702.733,0.0
BA,0.9,grasp,73.06824490000145,741.0688,0.0
BA,0.9,grasp_path_relink,72.99881959999766,740.6688,0.0
BA,1.0,Degree-based,0.2188804000033997,780.0,0.0
BA,1.0,Betweenness,0.2230584999997518,780.0,0.0
BA,1.0,PageRank,0.23471340000105556,780.0,0.0
BA,1.0,Greedy_ES_initial,20.545300900004804,780.0,0.0
BA,1.0,Greedy_ES_final,33.876853499998106,780.0,0.0
BA,1.0,REGA,21.389063000002352,780.0,0.0
BA,1.0,grasp,62.73739100000239,780.0,0.0
BA,1.0,grasp_path_relink,59.41166819999489,780.0,0.0
