model,p,algo,time,epc
ER,0.0,Greedy_ES,56.3788080000013,0.0
ER,0.0,Greedy_ES_celf,0.1435708999997587,0.0
ER,0.1,Greedy_ES,69.28287409999757,3.387375
ER,0.1,Greedy_ES_celf,0.17042510000464972,3.3966000080108643
ER,0.2,Greedy_ES,69.9553059999962,7.459425
ER,0.2,Greedy_ES_celf,0.2785033999971347,7.392825126647949
ER,0.30000000000000004,Greedy_ES,82.57318659999873,12.393225
ER,0.30000000000000004,Greedy_ES_celf,0.2698314000008395,12.446100234985352
ER,0.4,Greedy_ES,110.90580559999944,18.7362
ER,0.4,Greedy_ES_celf,0.7160437000056845,18.862199783325195
ER,0.5,Greedy_ES,153.5250096000018,26.273475
ER,0.5,Greedy_ES_celf,1.0121807999967132,26.38665008544922
ER,0.6000000000000001,Greedy_ES,212.53314659999887,35.055
ER,0.6000000000000001,Greedy_ES_celf,1.4976037000014912,35.15625
ER,0.7000000000000001,Greedy_ES,299.79616109999915,46.048275
ER,0.7000000000000001,Greedy_ES_celf,1.717361199996958,46.323448181152344
ER,0.8,Greedy_ES,401.9231961999976,65.811375
ER,0.8,Greedy_ES_celf,1.8554198999991058,59.89612579345703
ER,0.9,Greedy_ES,527.0851432999916,82.8306
ER,0.9,Greedy_ES_celf,2.2557603000022937,85.22370147705078
ER,1.0,Greedy_ES,607.7373419000069,126.0414
ER,1.0,Greedy_ES_celf,2.8915892000077292,159.6021728515625
