model,p,algo,time,epc,epc_std
ER,0.0,Greedy_ES_initial,1.153436135999982,0.0,0.0
ER,0.0,Greedy_ES_final,1.6610967520000486,0.0,0.0
ER,0.0,Greedy_MIS_initial,1.1174664266000036,0.0,0.0
ER,0.0,Greedy_MIS_final,16.435746041999664,0.0,0.0
ER,0.2,Greedy_ES_initial,13.55447154400008,963.2623291015625,0.0
ER,0.2,Greedy_ES_final,92.6245642469994,962.325,0.0
ER,0.2,Greedy_MIS_initial,16.678655593500025,963.0797400000001,0.44546854661692953
ER,0.2,Greedy_MIS_final,861.1481317239995,962.5275674999999,0.5272054797526864
ER,0.4,Greedy_ES_initial,26.475826769000378,989.6694946289062,0.0
ER,0.4,Greedy_ES_final,97.77691300499919,989.601075,0.0
ER,0.4,Greedy_MIS_initial,26.630870952500118,989.690805,0.07409621346602606
ER,0.4,Greedy_MIS_final,1001.7459820140002,989.6631524999999,0.04589067368484156
ER,0.6000000000000001,Greedy_ES_initial,26.657354967000174,989.9990844726562,0.0
ER,0.6000000000000001,Greedy_ES_final,74.75192384299953,990.0,0.0
ER,0.6000000000000001,Greedy_MIS_initial,29.256995599899618,989.9987175,0.0008889635819326658
ER,0.6000000000000001,Greedy_MIS_final,1024.65941853,989.9963775,0.004197863295780008
ER,0.8,Greedy_ES_initial,21.87425955100116,990.0,0.0
ER,0.8,Greedy_ES_final,41.86281689699899,990.0,0.0
ER,0.8,Greedy_MIS_initial,25.93163395590018,990.0,0.0
ER,0.8,Greedy_MIS_final,505.5484122000016,989.9999775,6.750000000010914e-05
ER,1.0,Greedy_ES_initial,18.338566496999192,990.0,0.0
ER,1.0,Greedy_ES_final,34.4722633270012,990.0,0.0
ER,1.0,Greedy_MIS_initial,18.32250036519981,990.0,0.0
ER,1.0,Greedy_MIS_final,346.25198023600024,990.0,0.0
