model,p,algo,time,epc,epc_std
BA,0.0,Greedy_ES_initial,0.10210105800069869,0.0,0.0
BA,0.0,Greedy_ES_final,0.6459898379998776,0.0,0.0
BA,0.0,Greedy_MIS_initial,0.4601640322998719,0.0,0.0
BA,0.0,Greedy_MIS_final,10.692171428998336,0.0,0.0
BA,0.2,Greedy_ES_initial,4.893816327999957,848.7568969726562,0.0
BA,0.2,Greedy_ES_final,21.448612383999716,847.049625,0.0
BA,0.2,Greedy_MIS_initial,5.176307061499574,848.3281649999999,0.8359717304729755
BA,0.2,Greedy_MIS_final,426.21640293100063,848.4150825,0.9389104962035741
BA,0.4,Greedy_ES_initial,6.819693393999842,956.936279296875,0.0
BA,0.4,Greedy_ES_final,77.1702225099998,956.727675,0.0
BA,0.4,Greedy_MIS_initial,9.247003610099819,957.3366600000002,0.3131509422786461
BA,0.4,Greedy_MIS_final,639.7834679110001,957.0031875000001,0.42194132178686916
BA,0.6000000000000001,Greedy_ES_initial,12.395369495001432,981.482177734375,0.0
BA,0.6000000000000001,Greedy_ES_final,129.32993325499956,979.71435,0.0
BA,0.6000000000000001,Greedy_MIS_initial,10.164250642499974,979.6083524999998,0.18946433452300435
BA,0.6000000000000001,Greedy_MIS_final,779.7334457910001,979.5486825,0.19369625352919365
BA,0.8,Greedy_ES_initial,18.4245060860012,987.9878540039062,0.0
BA,0.8,Greedy_ES_final,74.70868817700102,987.8832,0.0
BA,0.8,Greedy_MIS_initial,8.889778347000538,987.8636925000001,0.1493525544014827
BA,0.8,Greedy_MIS_final,637.2013911459999,987.9489225000001,0.0633971947821915
BA,1.0,Greedy_ES_initial,18.365678488000412,990.0,0.0
BA,1.0,Greedy_ES_final,35.22706266100067,990.0,0.0
BA,1.0,Greedy_MIS_initial,7.083372451599644,990.0,0.0
BA,1.0,Greedy_MIS_final,233.70359483899847,990.0,0.0
