model,p,algo,time,epc,epc_std
ER,0.0,Degree-based,1.020348159000605,0.0,0.0
ER,0.0,Betweenness,0.01009082899963687,0.0,0.0
ER,0.0,PageRank,0.0028284379995966447,0.0,0.0
ER,0.0,Greedy_ES_initial,0.009134760999586433,0.0,0.0
ER,0.0,Greedy_ES_final,0.13089163699987694,0.0,0.0
ER,0.0,Greedy_MIS_initial,0.40454980740014435,0.0,0.0
ER,0.0,Greedy_MIS_final,5.138243047999822,0.0,0.0
ER,0.0,REGA,8.730656593000276,0.0,0.0
ER,0.0,grasp,1.9287719320000178,0.0,0.0
ER,0.0,grasp_path_relink,1.4648034080000798,0.0,0.0
ER,0.1,Degree-based,0.0014984580002419534,16.65405,0.0
ER,0.1,Betweenness,0.01089176499954192,16.7184,0.0
ER,0.1,PageRank,0.002486874999704014,16.6473,0.0
ER,0.1,Greedy_ES_initial,0.02300644499973714,20.4417,0.0
ER,0.1,Greedy_ES_final,0.3308873690002656,18.33795,0.0
ER,0.1,Greedy_MIS_initial,0.3470100025001557,17.919900000000002,0.43563951267074
ER,0.1,Greedy_MIS_final,6.693881807000253,17.25768,0.41513036337998716
ER,0.1,REGA,8.336490539999431,18.7812,0.0
ER,0.1,grasp,1.5286660240008132,16.182,0.0
ER,0.1,grasp_path_relink,1.5370748739996998,16.5942,0.0
ER,0.2,Degree-based,0.0016875189994607354,49.5216,0.0
ER,0.2,Betweenness,0.011261632000241661,49.4541,0.0
ER,0.2,PageRank,0.0028426089993445203,48.63375,0.0
ER,0.2,Greedy_ES_initial,0.04034834599951864,47.42685,0.0
ER,0.2,Greedy_ES_final,0.48040189599942096,47.8485,0.0
ER,0.2,Greedy_MIS_initial,0.3252175763000196,52.4736,0.5826993684568399
ER,0.2,Greedy_MIS_final,7.193807994000053,48.187934999999996,0.881319412032323
ER,0.2,REGA,8.259418850999282,49.3083,0.0
ER,0.2,grasp,2.2575507470000957,47.8017,0.0
ER,0.2,grasp_path_relink,2.5120421170004192,47.11905,0.0
ER,0.30000000000000004,Degree-based,0.0033465880005678628,127.8594,0.0
ER,0.30000000000000004,Betweenness,0.010870107000300777,130.6494,0.0
ER,0.30000000000000004,PageRank,0.003356123999765259,128.2329,0.0
ER,0.30000000000000004,Greedy_ES_initial,0.12357054099993547,125.3493,0.0
ER,0.30000000000000004,Greedy_ES_final,0.8268049279995466,116.8605,0.0
ER,0.30000000000000004,Greedy_MIS_initial,0.37313958129998354,140.20605,2.692211619375415
ER,0.30000000000000004,Greedy_MIS_final,10.649704987000405,118.703835,0.7305554807986848
ER,0.30000000000000004,REGA,8.641131606999807,117.0198,0.0
ER,0.30000000000000004,grasp,3.822735181999633,117.47565,0.0
ER,0.30000000000000004,grasp_path_relink,4.211653001000741,116.21655,0.0
ER,0.4,Degree-based,0.004483854000682186,350.4951,0.0
ER,0.4,Betweenness,0.013378976000240073,352.20825,0.0
ER,0.4,PageRank,0.005700001000150223,357.0138,0.0
ER,0.4,Greedy_ES_initial,0.30335275800007366,307.81665,0.0
ER,0.4,Greedy_ES_final,1.799677877999784,308.3526,0.0
ER,0.4,Greedy_MIS_initial,0.39335414709985345,406.88253,12.222959753333075
ER,0.4,Greedy_MIS_final,20.48061017800046,313.13434500000005,5.2604530152093405
ER,0.4,REGA,9.434551999000178,306.1467,0.0
ER,0.4,grasp,8.216653370000131,307.0602,0.0
ER,0.4,grasp_path_relink,9.53048404800029,307.07595,0.0
ER,0.5,Degree-based,0.013942126000074495,902.4363,0.0
ER,0.5,Betweenness,0.021523050999348925,879.2109,0.0
ER,0.5,PageRank,0.013696146000256704,928.8765,0.0
ER,0.5,Greedy_ES_initial,0.43476128299971606,891.4905,0.0
ER,0.5,Greedy_ES_final,3.992232515000069,791.02665,0.0
ER,0.5,Greedy_MIS_initial,0.5192099928998687,1055.8831050000001,27.068503472010132
ER,0.5,Greedy_MIS_final,43.074066825000045,812.454165,16.30563770396685
ER,0.5,REGA,12.062206044999584,790.6203,0.0
ER,0.5,grasp,15.620209789999535,795.3876,0.0
ER,0.5,grasp_path_relink,16.199377573000675,791.8434,0.0
ER,0.6000000000000001,Degree-based,0.017810842000471894,1748.457,0.0
ER,0.6000000000000001,Betweenness,0.026206440999885672,1668.0024,0.0
ER,0.6000000000000001,PageRank,0.01921947699975135,1767.8772,0.0
ER,0.6000000000000001,Greedy_ES_initial,0.5049588729998504,1918.63575,0.0
ER,0.6000000000000001,Greedy_ES_final,6.576721951999389,1621.34325,0.0
ER,0.6000000000000001,Greedy_MIS_initial,0.7134345695998491,1956.7588949999997,27.625688328976064
ER,0.6000000000000001,Greedy_MIS_final,73.87603198499983,1657.810485,16.174474281364617
ER,0.6000000000000001,REGA,13.96537741299926,1625.4738,0.0
ER,0.6000000000000001,grasp,22.722448690999954,1623.08025,0.0
ER,0.6000000000000001,grasp_path_relink,19.924861525999404,1628.1558,0.0
ER,0.7000000000000001,Degree-based,0.024487042000146175,2506.923,0.0
ER,0.7000000000000001,Betweenness,0.034560383999632904,2438.89155,0.0
ER,0.7000000000000001,PageRank,0.02459611300037068,2471.88555,0.0
ER,0.7000000000000001,Greedy_ES_initial,0.5662943550005366,2562.1515,0.0
ER,0.7000000000000001,Greedy_ES_final,8.484673218000353,2382.26715,0.0
ER,0.7000000000000001,Greedy_MIS_initial,0.7999735381000391,2640.412079999999,99.11035581889055
ER,0.7000000000000001,Greedy_MIS_final,88.00969048000024,2401.372125,144.60376723357558
ER,0.7000000000000001,REGA,15.762965754999641,2333.95155,0.0
ER,0.7000000000000001,grasp,26.31600528099989,2367.81135,0.0
ER,0.7000000000000001,grasp_path_relink,26.990307132999988,2366.17245,0.0
ER,0.8,Degree-based,0.025410397999621637,3020.0328,0.0
ER,0.8,Betweenness,0.03389064599923586,2986.57305,0.0
ER,0.8,PageRank,0.03157233599995379,2932.1604,0.0
ER,0.8,Greedy_ES_initial,0.5242213819992685,3015.95535,0.0
ER,0.8,Greedy_ES_final,8.900663081999483,2672.4159,0.0
ER,0.8,Greedy_MIS_initial,0.9294412775002456,3111.1583400000004,91.1298559354611
ER,0.8,Greedy_MIS_final,94.09125117700023,2829.102075,127.07296439357835
ER,0.8,REGA,16.127078722999613,2652.67395,0.0
ER,0.8,grasp,25.62095782399956,2645.38125,0.0
ER,0.8,grasp_path_relink,26.07457407700076,2653.78095,0.0
ER,0.9,Degree-based,0.025816108000071836,3354.09705,0.0
ER,0.9,Betweenness,0.03475788099967758,3344.3145,0.0
ER,0.9,PageRank,0.025857317999907536,3213.48825,0.0
ER,0.9,Greedy_ES_initial,0.5285422799997832,3123.0882,0.0
ER,0.9,Greedy_ES_final,9.086246837000544,3064.80645,0.0
ER,0.9,Greedy_MIS_initial,1.0064074359997903,3417.127605,88.23228291331765
ER,0.9,Greedy_MIS_final,92.75524476200007,3022.5054600000003,107.67213653283237
ER,0.9,REGA,16.817320157999347,2981.35575,0.0
ER,0.9,grasp,26.254283436999685,2883.2796,0.0
ER,0.9,grasp_path_relink,24.028378340000017,3062.592,0.0
ER,1.0,Degree-based,0.021031840999967244,3573.2259,0.0
ER,1.0,Betweenness,0.027156373000252643,3573.28755,0.0
ER,1.0,PageRank,0.018925288999525947,3404.1924,0.0
ER,1.0,Greedy_ES_initial,0.6597337169996536,3157.94205,0.0
ER,1.0,Greedy_ES_final,8.064586210000016,3082.7628,0.0
ER,1.0,Greedy_MIS_initial,0.9135272305001308,3571.6253850000003,99.23781572115806
ER,1.0,Greedy_MIS_final,76.89302459900046,3241.6085250000006,98.96772928964333
ER,1.0,REGA,15.659407992000524,3168.0153,0.0
ER,1.0,grasp,20.31524322400037,3083.0436,0.0
ER,1.0,grasp_path_relink,20.436090371999853,3075.111,0.0
