model,p,algo,time,epc,epc_std
BA,0.0,Degree-based,0.0013396320000538253,0.0,0.0
BA,0.0,Betweenness,0.010387137999714469,0.0,0.0
BA,0.0,PageRank,0.0025940300001821015,0.0,0.0
BA,0.0,Greedy_ES_initial,0.009516572000393353,0.0,0.0
BA,0.0,Greedy_ES_final,0.08695595100016362,0.0,0.0
BA,0.0,Greedy_MIS_initial,0.3109957882001254,0.0,0.0
BA,0.0,Greedy_MIS_final,4.006446805999985,0.0,0.0
BA,0.0,REGA,7.839596677999907,0.0,0.0
BA,0.0,grasp,1.220629684999949,0.0,0.0
BA,0.0,grasp_path_relink,1.3040447869998388,0.0,0.0
BA,0.1,Degree-based,0.0011545580000529299,8.415,0.0
BA,0.1,Betweenness,0.009975255999961519,8.7183,0.0
BA,0.1,PageRank,0.002245865000077174,7.8741,0.0
BA,0.1,Greedy_ES_initial,0.042881382999439666,9.86535,0.0
BA,0.1,Greedy_ES_final,0.19469450599990523,9.51885,0.0
BA,0.1,Greedy_MIS_initial,0.2911319100999208,9.830609999999997,0.18883351238591103
BA,0.1,Greedy_MIS_final,3.8576267459993687,8.632935,0.18282099995624143
BA,0.1,REGA,8.655968260999543,8.2629,0.0
BA,0.1,grasp,1.1477874460006205,7.86465,0.0
BA,0.1,grasp_path_relink,1.3058612189997802,8.26605,0.0
BA,0.2,Degree-based,0.0016777089995230199,19.60245,0.0
BA,0.2,Betweenness,0.010491394999917247,20.6505,0.0
BA,0.2,PageRank,0.0029514200004996383,18.22185,0.0
BA,0.2,Greedy_ES_initial,0.10982942200007528,18.91755,0.0
BA,0.2,Greedy_ES_final,0.20825252600025124,18.15075,0.0
BA,0.2,Greedy_MIS_initial,0.31289200389983307,23.988195,0.5024983972362493
BA,0.2,Greedy_MIS_final,4.356843668999318,20.51991,0.6163728963865948
BA,0.2,REGA,9.311703989000307,18.34695,0.0
BA,0.2,grasp,1.7716883729999608,18.2817,0.0
BA,0.2,grasp_path_relink,1.8656437810004718,18.37665,0.0
BA,0.30000000000000004,Degree-based,0.00204665199998999,35.94195,0.0
BA,0.30000000000000004,Betweenness,0.014046090999727312,37.95795,0.0
BA,0.30000000000000004,PageRank,0.0028013500004817615,32.85765,0.0
BA,0.30000000000000004,Greedy_ES_initial,0.16841026400015835,33.5727,0.0
BA,0.30000000000000004,Greedy_ES_final,0.2908652760006589,33.7284,0.0
BA,0.30000000000000004,Greedy_MIS_initial,0.3119271433000904,44.49564,0.5559207478589016
BA,0.30000000000000004,Greedy_MIS_final,4.664857159999883,36.22761,1.415175963405257
BA,0.30000000000000004,REGA,8.400735668999914,32.50575,0.0
BA,0.30000000000000004,grasp,2.932873073000337,32.36535,0.0
BA,0.30000000000000004,grasp_path_relink,3.428187705999335,32.64345,0.0
BA,0.4,Degree-based,0.0020258250006008893,59.55255,0.0
BA,0.4,Betweenness,0.011455287999524444,62.5437,0.0
BA,0.4,PageRank,0.0030305509999379865,52.77645,0.0
BA,0.4,Greedy_ES_initial,0.3619951239998045,51.99705,0.0
BA,0.4,Greedy_ES_final,0.5574671960002888,52.29855,0.0
BA,0.4,Greedy_MIS_initial,0.3577707884998745,78.35436,1.094460093333697
BA,0.4,Greedy_MIS_final,5.893580560000373,59.670224999999995,3.085624092242118
BA,0.4,REGA,8.696748983000361,53.01585,0.0
BA,0.4,grasp,3.73201066799993,52.35795,0.0
BA,0.4,grasp_path_relink,4.583642042000065,52.4547,0.0
BA,0.5,Degree-based,0.0018726879998212098,96.4026,0.0
BA,0.5,Betweenness,0.011064452000027813,100.1214,0.0
BA,0.5,PageRank,0.0031152369992923923,81.50535,0.0
BA,0.5,Greedy_ES_initial,0.3652415030001066,80.6418,0.0
BA,0.5,Greedy_ES_final,0.6184229159998722,80.56395,0.0
BA,0.5,Greedy_MIS_initial,0.34770874749983705,132.851385,1.092867669951399
BA,0.5,Greedy_MIS_final,6.985331648000283,92.76462000000001,4.658755414281799
BA,0.5,REGA,8.555171883000185,81.0405,0.0
BA,0.5,grasp,5.523405167000419,81.22725,0.0
BA,0.5,grasp_path_relink,6.334525921000022,80.055,0.0
BA,0.6000000000000001,Degree-based,0.0022688479994030786,156.18015,0.0
BA,0.6000000000000001,Betweenness,0.011295258000245667,156.0393,0.0
BA,0.6000000000000001,PageRank,0.0029953040002510534,126.97425,0.0
BA,0.6000000000000001,Greedy_ES_initial,0.4259987120003643,123.6402,0.0
BA,0.6000000000000001,Greedy_ES_final,0.7774169500007702,124.3656,0.0
