model,p,algo,time,epc,epc_std
SW,0.0,Degree-based,0.001226445998327108,0.0,0.0
SW,0.0,Betweenness,0.010968099000820075,0.0,0.0
SW,0.0,PageRank,0.0024800060000416124,0.0,0.0
SW,0.0,Greedy_ES_initial,0.01048609999998007,0.0,0.0
SW,0.0,Greedy_ES_final,0.09134663700024248,0.0,0.0
SW,0.0,Greedy_MIS_initial,0.2986606048003523,0.0,0.0
SW,0.0,Greedy_MIS_final,3.874275331998433,0.0,0.0
SW,0.0,REGA,7.701489028000651,0.0,0.0
SW,0.0,grasp,1.193343333001394,0.0,0.0
SW,0.0,grasp_path_relink,1.2018836950010154,0.0,0.0
SW,0.1,Degree-based,0.0023613699995621573,19.15425,0.0
SW,0.1,Betweenness,0.01033121399996162,20.57175,0.0
SW,0.1,PageRank,0.002642004999870551,19.05705,0.0
SW,0.1,Greedy_ES_initial,0.06529525900077715,19.62495,0.0
SW,0.1,Greedy_ES_final,0.4058206860008795,19.05705,0.0
SW,0.1,Greedy_MIS_initial,0.3152571796003031,19.44702,0.19297028424086454
SW,0.1,Greedy_MIS_final,5.420440304000294,19.589355,0.22167864629909664
SW,0.1,REGA,8.113508157999604,20.583,0.0
SW,0.1,grasp,1.5399198689992772,19.77345,0.0
SW,0.1,grasp_path_relink,1.4567507760002627,19.39095,0.0
SW,0.2,Degree-based,0.001637655999729759,54.60435,0.0
SW,0.2,Betweenness,0.010479574999408214,59.25465,0.0
SW,0.2,PageRank,0.002626608998980373,54.9027,0.0
SW,0.2,Greedy_ES_initial,0.026861958000154118,54.74115,0.0
SW,0.2,Greedy_ES_final,0.26929321299940057,54.18405,0.0
SW,0.2,Greedy_MIS_initial,0.31518569639974886,55.909845000000004,0.8264468369018061
SW,0.2,Greedy_MIS_final,6.465697696999996,54.923264999999994,0.8245833460148223
SW,0.2,REGA,8.235005178999927,54.5859,0.0
SW,0.2,grasp,1.8425998009988689,53.7678,0.0
SW,0.2,grasp_path_relink,1.7867827549998765,55.32975,0.0
SW,0.30000000000000004,Degree-based,0.0024287440010084538,133.5942,0.0
SW,0.30000000000000004,Betweenness,0.011699558001055266,146.2689,0.0
SW,0.30000000000000004,PageRank,0.0036434949997783406,132.0381,0.0
SW,0.30000000000000004,Greedy_ES_initial,0.060176987000886584,132.42285,0.0
SW,0.30000000000000004,Greedy_ES_final,0.6590315840003313,126.6579,0.0
SW,0.30000000000000004,Greedy_MIS_initial,0.3420922970995889,132.24951,3.063584987624794
SW,0.30000000000000004,Greedy_MIS_final,9.384247064999727,127.524015,3.0710403887811357
SW,0.30000000000000004,REGA,8.473272249000729,132.3819,0.0
SW,0.30000000000000004,grasp,3.529390853998848,121.08915,0.0
SW,0.30000000000000004,grasp_path_relink,3.514522670000588,128.16225,0.0
SW,0.4,Degree-based,0.004433746000358951,347.0454,0.0
SW,0.4,Betweenness,0.014310754999314668,375.36885,0.0
SW,0.4,PageRank,0.00553555199985567,348.2802,0.0
SW,0.4,Greedy_ES_initial,0.24908589000006032,302.7078,0.0
SW,0.4,Greedy_ES_final,1.4464760730006674,284.5566,0.0
SW,0.4,Greedy_MIS_initial,0.3790430727001876,334.749105,15.112489049333506
SW,0.4,Greedy_MIS_final,16.669534750999446,305.59270499999997,7.336906141298587
SW,0.4,REGA,9.130964529000266,311.7123,0.0
SW,0.4,grasp,5.808357555999464,293.60655,0.0
SW,0.4,grasp_path_relink,5.782603538998956,286.9803,0.0
SW,0.5,Degree-based,0.01059928500035312,969.33825,0.0
SW,0.5,Betweenness,0.020759355000336654,990.5094,0.0
SW,0.5,PageRank,0.011639386999377166,966.14505,0.0
SW,0.5,Greedy_ES_initial,0.3951377279990993,721.50615,0.0
SW,0.5,Greedy_ES_final,3.279765301000225,702.6345,0.0
SW,0.5,Greedy_MIS_initial,0.463867346600091,897.394815,43.394561848433554
SW,0.5,Greedy_MIS_final,36.45234443700065,778.6879650000001,31.216637150805116
SW,0.5,REGA,11.40616859000147,850.4028,0.0
SW,0.5,grasp,12.317078232999847,709.2243,0.0
SW,0.5,grasp_path_relink,11.374063565999677,703.7406,0.0
SW,0.6000000000000001,Degree-based,0.02197581900145451,2132.93205,0.0
SW,0.6000000000000001,Betweenness,0.03163535000021511,2102.10435,0.0
SW,0.6000000000000001,PageRank,0.02266928299832216,2128.41495,0.0
SW,0.6000000000000001,Greedy_ES_initial,0.45581568099987635,2140.5438,0.0
SW,0.6000000000000001,Greedy_ES_final,7.1606691220003995,1847.20815,0.0
SW,0.6000000000000001,Greedy_MIS_initial,0.624485508700127,2010.468015,103.87032272176702
SW,0.6000000000000001,Greedy_MIS_final,70.86646821199975,1804.7613599999997,79.1983869240049
SW,0.6000000000000001,REGA,14.508589369999754,1718.41275,0.0
SW,0.6000000000000001,grasp,22.786256189001506,1607.0346,0.0
SW,0.6000000000000001,grasp_path_relink,23.962331805001668,1609.28055,0.0
SW,0.7000000000000001,Degree-based,0.028944196999873384,3142.296,0.0
SW,0.7000000000000001,Betweenness,0.042350529998657294,3145.6692,0.0
SW,0.7000000000000001,PageRank,0.037340936998589314,3141.4599,0.0
SW,0.7000000000000001,Greedy_ES_initial,0.5531043380015035,3163.09185,0.0
SW,0.7000000000000001,Greedy_ES_final,9.55689003400039,2597.2956,0.0
SW,0.7000000000000001,Greedy_MIS_initial,0.7919790764006394,2845.052415,129.69020689913145
SW,0.7000000000000001,Greedy_MIS_final,91.05064630200104,2483.349975,109.43430177684519
SW,0.7000000000000001,REGA,17.119373641000493,2796.1092,0.0
SW,0.7000000000000001,grasp,27.544760705000954,2571.5844,0.0
SW,0.7000000000000001,grasp_path_relink,27.575557316000413,2356.20495,0.0
SW,0.8,Degree-based,0.029763394999463344,3638.9286,0.0
SW,0.8,Betweenness,0.039968856999621494,3704.91885,0.0
SW,0.8,PageRank,0.030877555000188295,3637.5381,0.0
SW,0.8,Greedy_ES_initial,0.5200564220012893,3521.14695,0.0
SW,0.8,Greedy_ES_final,9.734810297000877,3124.00125,0.0
SW,0.8,Greedy_MIS_initial,0.9721328730003733,3507.2801549999995,169.255643966905
SW,0.8,Greedy_MIS_final,101.54513224699986,2878.7768100000003,198.0455783441249
SW,0.8,REGA,18.682449367999652,2753.6769,0.0
SW,0.8,grasp,27.768046707000394,2651.72355,0.0
SW,0.8,grasp_path_relink,28.37251748000017,2655.45675,0.0
SW,0.9,Degree-based,0.029894845998569508,3836.74095,0.0
SW,0.9,Betweenness,0.04016403599962359,3924.8685,0.0
SW,0.9,PageRank,0.031100821999643813,3840.705,0.0
SW,0.9,Greedy_ES_initial,0.5422220090003975,3672.28215,0.0
SW,0.9,Greedy_ES_final,9.63381367099828,3370.6341,0.0
SW,0.9,Greedy_MIS_initial,1.048657344899766,3836.932785,40.953268795164874
SW,0.9,Greedy_MIS_final,98.63480990199969,3266.1748350000003,258.2029858159062
SW,0.9,REGA,20.946451499999966,2875.03965,0.0
SW,0.9,grasp,26.324790909000512,3063.6576,0.0
SW,0.9,grasp_path_relink,26.048822558999746,2866.6098,0.0
SW,1.0,Degree-based,0.023898714000097243,3915.8856,0.0
SW,1.0,Betweenness,0.03504612799952156,4005.0,0.0
SW,1.0,PageRank,0.02444394300073327,3914.46,0.0
SW,1.0,Greedy_ES_initial,2.594566326999484,3917.1132,0.0
SW,1.0,Greedy_ES_final,10.511420168000768,3572.5572,0.0
SW,1.0,Greedy_MIS_initial,0.9407035291998909,3933.8775,66.40515124265585
SW,1.0,Greedy_MIS_final,82.62942219999968,3599.2201950000003,111.5095689195874
SW,1.0,REGA,22.596209764999003,2735.1333,0.0
SW,1.0,grasp,23.981774022000536,3573.234,0.0
SW,1.0,grasp_path_relink,23.18943741700059,3336.6906,0.0
