model,p,algo,time,epc
SW,0.0,Greedy_ES_opt,0.22314409999671625,0.0
SW,0.0,Greedy_ES_non_opt,25.45650999999998,0.0
SW,0.1,Greedy_ES_opt,0.3666654999979073,19.390499114990234
SW,0.1,Greedy_ES_non_opt,33.386419500002376,19.566
SW,0.2,Greedy_ES_opt,0.9847453000002133,53.216548919677734
SW,0.2,Greedy_ES_non_opt,49.017294199999014,52.596
SW,0.30000000000000004,Greedy_ES_opt,2.549570399998629,121.25655364990234
SW,0.30000000000000004,Greedy_ES_non_opt,94.60496069999863,133.758
SW,0.4,Greedy_ES_opt,7.311637599999813,285.3269958496094
SW,0.4,Greedy_ES_non_opt,240.96088529999906,281.709
SW,0.5,Greedy_ES_opt,12.789401699999871,704.6099853515625
SW,0.5,Greedy_ES_non_opt,602.3042185999984,708.822
SW,0.6000000000000001,Greedy_ES_opt,15.374259600001096,2056.08251953125
SW,0.6000000000000001,Greedy_ES_non_opt,997.8872789999987,1801.3905
SW,0.7000000000000001,Greedy_ES_opt,15.864656799996737,3093.81787109375
SW,0.7000000000000001,Greedy_ES_non_opt,1235.1625486000012,2748.015
SW,0.8,Greedy_ES_opt,16.238564499999484,3484.92919921875
SW,0.8,Greedy_ES_non_opt,1329.8468031000048,3081.1635
SW,0.9,Greedy_ES_opt,17.49114019999979,3654.353759765625
SW,0.9,Greedy_ES_non_opt,1364.742889999994,3546.1935
SW,1.0,Greedy_ES_opt,98.92393399999855,3913.232421875
SW,1.0,Greedy_ES_non_opt,1448.4482599999974,3901.788
