model,p,algo,time,epc
ER,0.9,Greedy + Local Search,146.31956108800114,15746.8338
ER,0.9,Greedy with MIS,2.1400200559996847,15726.9384
ER,0.9,Greedy with MIS + Local Search,424.1776115319999,15397.4844
ER,0.9,GNN (1 shot),0.1880737550000049,16064.8209
ER,0.9,GNN (1 shot) + Local Search,784.541188969999,15058.9467
ER,0.9,Greedy GNN,1.1814372339995316,15540.525
ER,0.9,Greedy GNN + Local Search,189.5986709689987,15391.359
ER,1.0,Degree-based,0.1205297940014133,16110.0
ER,1.0,Betweenness,0.1664452049990359,16110.0
ER,1.0,PageRank,0.1218158070005301,16110.0
ER,1.0,Greedy,82.82408766799927,16110.0
ER,1.0,Greedy + Local Search,163.91799604799962,16110.0
ER,1.0,Greedy with MIS,3.422647677999521,15233.0418
ER,1.0,Greedy with MIS + Local Search,65.12418316999992,15749.8317
ER,1.0,GNN (1 shot),0.1728928529992117,16110.0
ER,1.0,GNN (1 shot) + Local Search,253.42975154299893,15758.2746
ER,1.0,Greedy GNN,1.1606709339994268,15569.928
ER,1.0,Greedy GNN + Local Search,317.1221321280009,15397.9875
BA,0.1,Degree-based,0.0165344849992834,15.9858
BA,0.1,Betweenness,0.0385765769988211,17.127
BA,0.1,PageRank,0.0040549019995523,16.5933
BA,0.1,Greedy,0.1478509629996551,25.5987
BA,0.1,Greedy + Local Search,15.255263450000712,18.4743
BA,0.1,Greedy with MIS,2.2813367390008352,17.2539
BA,0.1,Greedy with MIS + Local Search,11.677678062000268,16.623
BA,0.1,GNN (1 shot),0.0480950649998703,18.5805
BA,0.1,GNN (1 shot) + Local Search,8.425798532000044,17.7444
BA,0.1,Greedy GNN,0.4320473349998792,16.4079
BA,0.1,Greedy GNN + Local Search,5.787584641999274,15.9345
BA,0.2,Degree-based,0.002317223999853,39.8106
BA,0.2,Betweenness,0.0371871779989305,41.2326
BA,0.2,PageRank,0.0035678770000231,39.7314
BA,0.2,Greedy,0.8249493000002985,44.721
BA,0.2,Greedy + Local Search,19.662537092999628,38.5173
BA,0.2,Greedy with MIS,0.1212625230000412,38.6973
BA,0.2,Greedy with MIS + Local Search,19.03994352100017,38.7657
BA,0.2,GNN (1 shot),0.0487760500000149,47.4012
BA,0.2,GNN (1 shot) + Local Search,28.188880579999022,39.8853
BA,0.2,Greedy GNN,0.4367567619992769,39.0816
BA,0.2,Greedy GNN + Local Search,4.736026651000429,38.0718
BA,0.3,Degree-based,0.0025000360001286,75.6873
BA,0.3,Betweenness,0.0378102190006757,80.0523
BA,0.3,PageRank,0.0037090960013301,76.9617
BA,0.3,Greedy,0.6228841379997903,74.4174
BA,0.3,Greedy + Local Search,9.7907808380005,68.1876
BA,0.3,Greedy with MIS,0.1231219789997339,73.1754
BA,0.3,Greedy with MIS + Local Search,29.86883459000001,68.0409
BA,0.3,GNN (1 shot),0.0483602530002826,95.5314
BA,0.3,GNN (1 shot) + Local Search,20.48008525899968,73.0566
BA,0.3,Greedy GNN,0.4305115119987022,74.3499
BA,0.3,Greedy GNN + Local Search,16.165587479999886,67.5801
BA,0.4,Degree-based,0.0026842689985642,137.2671
BA,0.4,Betweenness,0.037914272999842,142.5816
BA,0.4,PageRank,0.0039822750004532,136.5264
BA,0.4,Greedy,1.188132155000858,118.5885
BA,0.4,Greedy + Local Search,17.022593653999138,110.7063
BA,0.4,Greedy with MIS,0.133692866000274,118.9305
BA,0.4,Greedy with MIS + Local Search,13.47644357900026,110.3697
BA,0.4,GNN (1 shot),0.0483305189991369,182.3535
BA,0.4,GNN (1 shot) + Local Search,15.535275947999253,124.4583
BA,0.4,Greedy GNN,0.4226144550011668,132.7437
BA,0.4,Greedy GNN + Local Search,31.31792337600018,112.3263
BA,0.5,Degree-based,0.0034430659998179,249.7077
BA,0.5,Betweenness,0.0383268580008007,255.0996
BA,0.5,PageRank,0.0044982389990764,250.8822
BA,0.5,Greedy,2.405448629999228,178.0263
BA,0.5,Greedy + Local Search,14.346856958998616,177.651
BA,0.5,Greedy with MIS,0.1666455020003923,175.9743
BA,0.5,Greedy with MIS + Local Search,11.973761849000766,175.8177
BA,0.5,GNN (1 shot),0.0497478420002153,365.9913
BA,0.5,GNN (1 shot) + Local Search,48.17087151099986,174.2517
BA,0.5,Greedy GNN,0.4407208630000241,242.6364
BA,0.5,Greedy GNN + Local Search,18.87556599599884,174.8277
BA,0.6,Degree-based,0.0041572430000087,495.7488
BA,0.6,Betweenness,0.0410822630001348,503.3889
BA,0.6,PageRank,0.0055122979993029,489.0213
BA,0.6,Greedy,4.83569431900105,282.2958
BA,0.6,Greedy + Local Search,9.186367383999825,279.8334
BA,0.6,Greedy with MIS,0.192754022000372,319.3218
BA,0.6,Greedy with MIS + Local Search,31.337208646999898,279.2052
BA,0.6,GNN (1 shot),0.051439887000015,825.2298
BA,0.6,GNN (1 shot) + Local Search,40.723325176999424,297.5976
BA,0.6,Greedy GNN,0.4299283839991403,477.603
BA,0.6,Greedy GNN + Local Search,27.360228289000588,281.9781
BA,0.7,Degree-based,0.0077800990002288,1081.3887
BA,0.7,Betweenness,0.0434967170003801,1111.7844
BA,0.7,PageRank,0.0069396809994941,1064.0106
BA,0.7,Greedy,3.142124939999121,579.2949
BA,0.7,Greedy + Local Search,12.430821500000093,451.9512
BA,0.7,Greedy with MIS,0.1381100930002503,464.6646
BA,0.7,Greedy with MIS + Local Search,37.04775807999977,452.0952
BA,0.7,GNN (1 shot),0.0554612630003248,1985.4333
BA,0.7,GNN (1 shot) + Local Search,93.1427659639976,451.2078
BA,0.7,Greedy GNN,0.4421763160025875,1005.2541
BA,0.7,Greedy GNN + Local Search,35.5293155090003,449.0208
BA,0.8,Degree-based,0.0106987339968327,2344.5351
BA,0.8,Betweenness,0.0492742030000954,2570.6718
BA,0.8,PageRank,0.0103575350003666,2347.209
BA,0.8,Greedy,2.1761257899997872,3084.4575
BA,0.8,Greedy + Local Search,86.08170519499981,784.8594
BA,0.8,Greedy with MIS,0.1753092089993515,924.597
BA,0.8,Greedy with MIS + Local Search,24.15492773599999,738.5715
BA,0.8,GNN (1 shot),0.0599325099974521,4116.8313
BA,0.8,GNN (1 shot) + Local Search,98.10496604699802,741.0438
BA,0.8,Greedy GNN,0.4380701299996872,2163.4785
BA,0.8,Greedy GNN + Local Search,49.058889151001495,740.664
BA,0.9,Degree-based,0.0137064539994753,4076.7201
BA,0.9,Betweenness,0.0512398379978549,5006.3832
BA,0.9,PageRank,0.0140263799985405,4075.8696
BA,0.9,Greedy,2.1272460330001195,5588.1864
BA,0.9,Greedy + Local Search,161.9682817119974,1265.2272
BA,0.9,Greedy with MIS,0.1647049200000765,1840.1022
BA,0.9,Greedy with MIS + Local Search,138.37502637000034,1303.5897
BA,0.9,GNN (1 shot),0.0662545330014836,6166.1601
BA,0.9,GNN (1 shot) + Local Search,127.84538094299933,1259.4114
BA,0.9,Greedy GNN,0.4440090729985968,3836.52
BA,0.9,Greedy GNN + Local Search,95.09370014399974,1265.5035
BA,1.0,Degree-based,0.0263154889980796,5051.3103
BA,1.0,Betweenness,0.0488810599999851,7041.717
BA,1.0,PageRank,0.0120302049981546,5043.7818
BA,1.0,Greedy,2.4924384340010874,11338.038
BA,1.0,Greedy + Local Search,279.42188613199687,3003.5052
BA,1.0,Greedy with MIS,0.1935664749998977,3037.9707
BA,1.0,Greedy with MIS + Local Search,38.41205339899989,2030.0319
BA,1.0,GNN (1 shot),0.0585764700008439,7411.491
BA,1.0,GNN (1 shot) + Local Search,153.10567642299793,4281.1209
BA,1.0,Greedy GNN,0.4411770139995496,5336.1594
BA,1.0,Greedy GNN + Local Search,157.49253306200262,2095.5609
SW,0.1,Degree-based,0.0023789190017851,39.978
SW,0.1,Betweenness,0.0395932020001055,38.7495
SW,0.1,PageRank,0.0036104440005146,38.7216
SW,0.1,Greedy,0.092858405001607,43.2873
SW,0.1,Greedy + Local Search,13.782000022998544,41.7951
SW,0.1,Greedy with MIS,0.2654994289996466,39.5685
SW,0.1,Greedy with MIS + Local Search,7.544559314999788,38.8431
SW,0.1,GNN (1 shot),0.0512297900022531,38.7171
SW,0.1,GNN (1 shot) + Local Search,8.142190138001752,39.0537
SW,0.1,Greedy GNN,0.5853114780002215,38.4048
SW,0.1,Greedy GNN + Local Search,5.816734559000906,38.2635
SW,0.2,Degree-based,0.0029191850007919,117.2241
SW,0.2,Betweenness,0.038641261999146,112.8798
SW,0.2,PageRank,0.0038782610026828,112.1202
SW,0.2,Greedy,0.1888117290000082,134.3043
SW,0.2,Greedy + Local Search,13.53859624799952,120.8529
SW,0.2,Greedy with MIS,0.1900513480004519,113.3964
SW,0.2,Greedy with MIS + Local Search,10.04271586699997,113.508
SW,0.2,GNN (1 shot),0.0490724660012347,112.9023
SW,0.2,GNN (1 shot) + Local Search,3.689714682001068,113.724
SW,0.2,Greedy GNN,0.577680758000497,111.4866
SW,0.2,Greedy GNN + Local Search,18.03937396999754,110.6568
SW,0.3,Degree-based,0.0039526610016764,308.3463
SW,0.3,Betweenness,0.0393914599990239,277.8768
SW,0.3,PageRank,0.0047338580006908,286.2981
SW,0.3,Greedy,0.2398777029993652,310.1373
SW,0.3,Greedy + Local Search,26.061123648996727,257.6484
SW,0.3,Greedy with MIS,0.3103165550000994,272.61
SW,0.3,Greedy with MIS + Local Search,24.126606832000107,264.0888
SW,0.3,GNN (1 shot),0.0573068989979219,287.0703
SW,0.3,GNN (1 shot) + Local Search,30.469126423999118,258.8139
SW,0.3,Greedy GNN,0.5969633960012288,285.615
SW,0.3,Greedy GNN + Local Search,38.22747558699848,258.3963
SW,0.4,Degree-based,0.0072185569988505,1032.0102
SW,0.4,Betweenness,0.0405815840022114,828.1773
SW,0.4,PageRank,0.0078553750026912,886.1094
SW,0.4,Greedy,1.4404170790003263,693.5436
SW,0.4,Greedy + Local Search,18.71113317900017,700.74
SW,0.4,Greedy with MIS,0.2512911110006826,705.7026
SW,0.4,Greedy with MIS + Local Search,18.56201754099948,732.8745
SW,0.4,GNN (1 shot),0.0576337150014296,905.2668
