model,p,algo,time,epc
BA,0.8,GNN (1 shot),0.2021904309985984,40475.89575
BA,0.8,Greedy GNN,3.742872709000949,12279.159
BA,0.9,Degree-based,0.0364883629990799,29037.22875
BA,0.9,Betweenness,0.2570382470003096,39781.55475
BA,0.9,PageRank,0.0532676310031092,24260.589
BA,0.9,Greedy,13.798839732000488,62166.276
BA,0.9,Greedy with MIS,1.5057127109994326,15516.50175
BA,0.9,GNN (1 shot),0.2130572969981585,51317.1
BA,0.9,Greedy GNN,3.762175784999272,27307.2015
BA,1.0,Degree-based,0.0500336219993187,47883.186
BA,1.0,Betweenness,0.2524351329993806,54493.13025
BA,1.0,PageRank,0.0545997190019988,38463.94575
BA,1.0,Greedy,13.353189141998882,63636.36975
BA,1.0,Greedy with MIS,3.614675971999532,34265.061
BA,1.0,GNN (1 shot),0.2038747469996451,60319.89675
BA,1.0,Greedy GNN,3.865222386000824,42085.1475
SW,0.1,Degree-based,0.0049202270020032,95.6565
SW,0.1,Betweenness,0.2384183060021314,101.8215
SW,0.1,PageRank,0.009221726002579,94.01175
SW,0.1,Greedy,0.5063470979985141,111.5145
SW,0.1,Greedy with MIS,1.5409382809993986,105.74325
SW,0.1,GNN (1 shot),0.1580161429992586,94.44375
SW,0.1,Greedy GNN,5.668830104001245,95.4405
SW,0.2,Degree-based,0.0052643980016,270.90225
SW,0.2,Betweenness,0.2284521120018325,298.19025
SW,0.2,PageRank,0.0069829240019316,263.87325
SW,0.2,Greedy,0.6657286739973642,366.61275
SW,0.2,Greedy with MIS,4.610656025000935,294.79725
SW,0.2,GNN (1 shot),0.1546906660005333,273.70125
SW,0.2,Greedy GNN,5.683107405999181,281.01375
SW,0.3,Degree-based,0.0058942830000887,669.564
SW,0.3,Betweenness,0.2277798499999335,767.90475
SW,0.3,PageRank,0.0075147269999433,650.84175
SW,0.3,Greedy,4.229451609000535,1010.7765
SW,0.3,Greedy with MIS,3.180313823000688,731.10825
SW,0.3,GNN (1 shot),0.162880945001234,704.6505
SW,0.3,Greedy GNN,5.672621993002394,714.1005
SW,0.4,Degree-based,0.0108957470001769,2127.159
SW,0.4,Betweenness,0.229290219998802,2672.93475
SW,0.4,PageRank,0.0101255770023271,1935.5625
SW,0.4,Greedy,10.87681630299994,2582.442
SW,0.4,Greedy with MIS,2.093731304999892,1763.055
SW,0.4,GNN (1 shot),0.1633646730006148,2365.983
SW,0.4,Greedy GNN,5.781984564997401,2352.3435
SW,0.5,Degree-based,0.0294433540002501,12580.0965
SW,0.5,Betweenness,0.2656588959980581,17466.426
SW,0.5,PageRank,0.0268822150028427,10923.381
SW,0.5,Greedy,12.80481192499792,18022.77
SW,0.5,Greedy with MIS,3.7892542270001286,8591.87925
SW,0.5,GNN (1 shot),0.1816170860001875,14378.15025
SW,0.5,Greedy GNN,5.687435739997454,14745.79125
SW,0.6,Degree-based,0.0943613359995652,49442.81625
SW,0.6,Betweenness,0.3328574369988928,57252.357
SW,0.6,PageRank,0.1177498150027531,46717.7085
SW,0.6,Greedy,23.878135580998787,66390.91875
SW,0.6,Greedy with MIS,5.105098463000104,46467.70425
SW,0.6,GNN (1 shot),0.2523980570003914,50406.012
SW,0.6,Greedy GNN,5.805381048001436,54104.625
SW,0.7,Degree-based,0.1383613840007456,77943.6135
SW,0.7,Betweenness,0.3697249769975315,82122.70275
SW,0.7,PageRank,0.1783116959995823,76719.9915
SW,0.7,Greedy,22.28921916300169,83467.58625
SW,0.7,Greedy with MIS,4.77458018499965,69154.7535
SW,0.7,GNN (1 shot),0.2906698540027719,76650.38325
SW,0.7,Greedy GNN,5.820338252000511,81705.0015
SW,0.8,Degree-based,0.1532018560028518,91429.71975
SW,0.8,Betweenness,0.3764517579984385,93481.56675
SW,0.8,PageRank,0.1914407739968737,91183.74525
SW,0.8,Greedy,23.12839532000362,93075.31125
SW,0.8,Greedy with MIS,4.437016019001021,84910.248
SW,0.8,GNN (1 shot),0.3137404619992594,90534.8835
SW,0.8,Greedy GNN,5.948833946000377,94066.992
SW,0.9,Degree-based,0.1491640970052685,97518.7035
SW,0.9,Betweenness,0.3744500469983904,98339.8905
SW,0.9,PageRank,0.1842157290011528,97633.32075
SW,0.9,Greedy,24.38700506400346,92887.59375
SW,0.9,Greedy with MIS,14.560760507998566,94413.83175
SW,0.9,GNN (1 shot),0.304262079000182,96628.851
SW,0.9,Greedy GNN,5.887050895995344,99151.75575
SW,1.0,Degree-based,0.2041800000006333,100138.5045
SW,1.0,Betweenness,0.4102400889969431,100114.3665
SW,1.0,PageRank,0.213845260994276,100122.4125
SW,1.0,Greedy,187.21454373899903,98809.092
SW,1.0,Greedy with MIS,11.955560902999425,98762.193
SW,1.0,GNN (1 shot),0.2781053139988216,99184.82625
SW,1.0,Greedy GNN,5.777161054997123,101025.0
