model,p,algo,time,epc,epc_std
SW,0.0,Greedy_ES_initial,0.24341289999574656,0.0,0.0
SW,0.0,Greedy_ES_final,2.3227087000050233,0.0,0.0
SW,0.0,Greedy_MIS_initial,3.30132461999965,0.0,0.0
SW,0.0,Greedy_MIS_final,52.3259493000005,0.0,0.0
SW,0.1,Greedy_ES_initial,0.5587204999974347,19.21994972229004,0.0
SW,0.1,Greedy_ES_final,13.627242100003059,19.05255,0.0
SW,0.1,Greedy_MIS_initial,3.31217594000118,19.34982,0.25159855345371096
SW,0.1,Greedy_MIS_final,129.43217000000004,19.02105,0.086147443374717
SW,0.2,Greedy_ES_initial,0.8718501999974251,53.21564865112305,0.0
SW,0.2,Greedy_ES_final,15.551076899995678,52.28685,0.0
SW,0.2,Greedy_MIS_initial,3.8131556499996804,54.655065,0.5480551108465284
SW,0.2,Greedy_MIS_final,181.88029879999522,53.521335,0.9368013719700675
SW,0.30000000000000004,Greedy_ES_initial,2.89828920000582,121.12920379638672,0.0
SW,0.30000000000000004,Greedy_ES_final,15.858148799998162,120.70665,0.0
SW,0.30000000000000004,Greedy_MIS_initial,5.134585180000431,131.736915,1.4839644077689373
SW,0.30000000000000004,Greedy_MIS_final,401.11976189999405,123.061815,1.8665342460091656
